Gene ID	Gene Name	'ca1, ca4 double mutant' vs 'wild type' in '500 ppm carbon dioxide'.p-value	'ca1, ca4 double mutant' vs 'wild type' in '500 ppm carbon dioxide'.log2foldchange	'500 ppm carbon dioxide' vs '150 ppm carbon dioxide' in 'ca1, ca4 double mutant'.p-value	'500 ppm carbon dioxide' vs '150 ppm carbon dioxide' in 'ca1, ca4 double mutant'.log2foldchange	'500 ppm carbon dioxide' vs '150 ppm carbon dioxide' in 'wild type'.p-value	'500 ppm carbon dioxide' vs '150 ppm carbon dioxide' in 'wild type'.log2foldchange	'ca1, ca4 double mutant' vs 'wild type' in '150 ppm carbon dioxide'.p-value	'ca1, ca4 double mutant' vs 'wild type' in '150 ppm carbon dioxide'.log2foldchange
AT5G62350		0.999602131988726	0.1	0.999905277372085	0	0.953229500963679	-0.1	0.999982111190236	0
AT5G62360		0.999602131988726	-0.1	0.999905277372085	-0.1	0.985292092466564	0	0.999982111190236	0
AT5G62370		0.907540732792401	-0.3	0.999905277372085	0	0.562691101102802	0.3	0.999982111190236	0
AT5G62380	NAC101	0.996575012605374	-0.3	0.999905277372085	-0.2	0.967154014117394	-0.1	0.999982111190236	-0.1
AT5G62390	BAG7	0.512530811912847	-0.2	0.999905277372085	0.1	0.574305473408561	0.2	0.999982111190236	0
AT5G62400		NA	-0.1	NA	0	NA	0.1	0.999982111190236	0
AT5G62410	SMC2-1	0.00605888505748062	-0.4	0.999905277372085	0	0.52117553143087	0.4	0.999982111190236	0
AT5G62420		NA	0	0.999905277372085	-0.2	0.855608707588966	-0.1	0.999982111190236	0
AT5G62430	CDF1	0.999602131988726	-0.1	NA	-0.4	NA	-0.3	NA	0
AT5G62440	EMB514	0.405229368038677	-0.4	0.999905277372085	0.2	0.0705482245153461	0.5	0.999982111190236	0
AT5G62460		0.927215677597639	0.2	0.999905277372085	0.1	0.64918376664373	-0.2	0.999982111190236	0
AT5G62470	MYB96	0.999602131988726	0.1	0.999905277372085	-0.1	0.350877651484405	-0.4	0.999982111190236	-0.1
AT5G62480	GSTU9	0.999602131988726	0.2	0.999905277372085	0	0.783264057852563	-0.3	0.999982111190236	0
AT5G62490	HVA22B	0.186866760888416	0.8	0.416899521947433	-0.7	0.0683765320957749	-0.8	0.999982111190236	0
AT5G62500	EB1B	0.836669747425026	-0.2	0.999905277372085	0	0.577930578928919	0.3	0.999982111190236	0
AT5G62510		NA	0	NA	0.1	NA	0	0.999982111190236	0
AT5G62520	SRO5	0.999602131988726	0.1	0.999905277372085	-0.3	0.363880290927059	-0.5	0.999982111190236	0
AT5G62530	ALDH12A1	0.999602131988726	-0.2	0.999905277372085	0	0.900977012925166	0.1	0.999982111190236	-0.1
AT5G62540	UBC3	0.999602131988726	0.1	0.999905277372085	0	0.950309315563706	-0.1	0.999982111190236	0
AT5G62550		0.0787396732801181	-0.5	0.999905277372085	0	0.537840594188591	0.4	0.999982111190236	0
AT5G62560	PUB41	0.999602131988726	0.3	0.999905277372085	0.2	0.968609811815665	0	0.999982111190236	0.1
AT5G62570		0.970697664441799	0.3	0.999905277372085	0.2	0.666614306149385	-0.3	0.999982111190236	-0.1
AT5G62573		NA	0	NA	0	NA	0	NA	0
AT5G62575	SDH7B	0.999602131988726	-0.2	0.999905277372085	-0.1	0.97953820729409	0	0.999982111190236	-0.1
AT5G62580	TOR1L3	0.880059430181487	-0.2	0.999905277372085	-0.1	0.828356242783888	0.2	0.999982111190236	0.1
AT5G62600	MOS14	0.999602131988726	0	0.999905277372085	0.1	0.967942403951061	0	0.999982111190236	0
AT5G62610	BHLH79	0.999602131988726	0	0.999905277372085	0	0.959551340160885	-0.1	0.999982111190236	0
AT5G62620	GALT6	0.999602131988726	0.1	0.999905277372085	0	0.967154014117394	0	0.999982111190236	0
AT5G62623		NA	0	NA	0	NA	0	NA	0
AT5G62627		NA	0	NA	0	NA	0	NA	0
AT5G62630	HIPL2	0.589143927991847	0.5	0.999905277372085	0.2	0.654209485036778	-0.3	0.999982111190236	0
AT5G62640	ELF5	0.999602131988726	0	0.999905277372085	0.1	0.778254302928926	0.2	0.999982111190236	0
AT5G62650		0.999602131988726	0	0.999905277372085	0	0.754062021176379	0.1	0.999982111190236	0.1
AT5G62660		NA	0	NA	0	NA	0	0.999982111190236	0
AT5G62670	AHA11	0.999602131988726	-0.1	0.999905277372085	-0.2	0.913234345562211	-0.1	0.999982111190236	0
AT5G62680	NPF2.11	0.999602131988726	0	0.999905277372085	0.3	0.992974821220137	0	0.999982111190236	-0.2
AT5G62690	TUBB3	0.999602131988726	-0.1	0.999905277372085	0	0.902838808749458	0.1	0.999982111190236	0
AT5G62700	TUBB3	0.999602131988726	-0.1	0.999905277372085	0	0.843571984810257	0.1	0.999982111190236	0
AT5G62710		0.831590350523746	-0.3	0.999905277372085	-0.3	0.967154014117394	0.1	0.999982111190236	0
AT5G62720		0.999602131988726	0	0.231567954949099	-0.5	0.78561334769274	-0.2	0.999982111190236	0.3
AT5G62730	NPF4.7	0.920479787332741	-0.4	0.999905277372085	-0.3	0.95202974857761	0.1	0.999982111190236	0
AT5G62740	HIR1	0.999602131988726	0.1	0.999905277372085	0	0.977341653484264	0	0.999982111190236	0.1
AT5G62750		NA	0	NA	0	NA	0	NA	0
AT5G62760		0.999602131988726	0	0.999905277372085	-0.2	0.572756541921034	-0.3	0.999982111190236	-0.1
AT5G62770		0.999602131988726	0	0.999905277372085	-0.2	0.804010818054778	-0.2	0.999982111190236	0
AT5G62780		NA	0	0.999905277372085	-0.1	NA	0	0.999982111190236	0
AT5G62790	DXR	0.999602131988726	0	0.999905277372085	-0.1	0.928907433570194	0.1	0.999982111190236	0.1
AT5G62800		NA	0.1	0.325113059111633	-0.7	0.410007235127107	-0.3	0.999982111190236	0
AT5G62810	PEX14	0.999602131988726	0	0.999905277372085	0	0.997977069103707	0	0.999982111190236	0
AT5G62820		0.999602131988726	0	0.999905277372085	-0.4	0.400636214576049	-0.5	0.999982111190236	0
AT5G62830		NA	0	NA	-0.1	NA	0	0.999982111190236	0
AT5G62840		0.999602131988726	-0.1	0.999905277372085	-0.1	0.966205243386753	0.1	0.999982111190236	0
AT5G62848	MIR420	NA	0	NA	0	NA	0	NA	0
AT5G62850	SWEET5	0.999602131988726	0.1	0.999905277372085	0.2	0.940516553283976	0.1	0.999982111190236	0
AT5G62860		NA	0	NA	0	NA	0	NA	0
AT5G62865		0.999602131988726	0.2	0.999905277372085	0.2	0.936835102271376	-0.1	0.999982111190236	0
AT5G62880	ARAC10	0.999602131988726	0	0.999905277372085	-0.1	0.862247677869745	-0.1	0.999982111190236	0
AT5G62890	NAT6	0.999602131988726	0.1	0.999905277372085	0	0.956787915558539	-0.1	0.999982111190236	0
AT5G62900		0.999602131988726	0.2	0.999905277372085	-0.2	0.616317049563212	-0.3	0.999982111190236	0
AT5G62910		0.999602131988726	0.2	0.999905277372085	-0.1	0.924181960337799	-0.1	0.999982111190236	0.1
AT5G62920	ARR6	0.999602131988726	0.2	NA	0	0.974486139252738	-0.1	NA	0
AT5G62930		0.999602131988726	0	0.999905277372085	0	0.8705141153021	-0.1	0.999982111190236	-0.1
AT5G62940	DOF5.6	0.999602131988726	0.1	0.999905277372085	0.1	0.985340779821844	0	0.999982111190236	0
AT5G62950		0.999602131988726	0.1	0.999905277372085	0	0.669227159364228	-0.2	0.999982111190236	-0.1
AT5G62960		0.967084441233429	-0.2	0.999905277372085	-0.2	0.6378813031184	-0.3	0.999982111190236	-0.2
AT5G62970		NA	0	NA	0	NA	0	0.999982111190236	0
AT5G62980	FOLB2	0.999602131988726	-0.2	0.999905277372085	-0.1	0.773556898744279	0.2	0.999982111190236	0
AT5G62990	emb1692	0.999602131988726	-0.2	0.999905277372085	0	0.723887466872094	0.3	0.999982111190236	0
AT5G62998		NA	0.1	NA	0.2	NA	0	0.999982111190236	0
AT5G63000		0.999602131988726	0	0.999905277372085	0.1	0.866696796904562	0.1	0.999982111190236	0
AT5G63010		0.999602131988726	0	0.999905277372085	0.2	0.893836894285413	0.1	0.999982111190236	0
AT5G63020		0.999602131988726	0.2	0.999905277372085	0.1	0.99990669453484	0	0.999982111190236	0.1
AT5G63030	GRXC1	0.724719475124405	0.2	0.999905277372085	0	0.612155407259656	-0.3	0.999982111190236	0
AT5G63040		0.999602131988726	-0.2	0.999905277372085	-0.1	0.813307291812375	0.2	0.999982111190236	0
AT5G63050	EMB2759	0.927215677597639	-0.2	0.999905277372085	0	0.263855333402275	0.4	0.999982111190236	0.1
AT5G63060		0.999602131988726	-0.1	0.999905277372085	-0.2	0.993849421413519	0	0.999982111190236	0.1
AT5G63063		NA	0	NA	0	NA	0	NA	0
AT5G63070	RPS15F	NA	-0.1	NA	-0.1	NA	-0.2	0.999982111190236	-0.1
AT5G63080		0.999602131988726	0.1	0.999905277372085	-0.2	0.471596160264527	-0.3	0.999982111190236	0
AT5G63085		NA	0	NA	0	NA	0	0.999982111190236	0
AT5G63087		NA	-0.2	0.999905277372085	0.1	0.746450588153352	0.2	0.999982111190236	0
AT5G63090	LOB	0.999602131988726	0.2	0.999905277372085	0	0.551872032228656	-0.4	0.999982111190236	0
AT5G63100		0.999602131988726	-0.2	0.999905277372085	0.1	0.349137728700574	0.5	0.999982111190236	0.1
AT5G63110	HDA6	0.999602131988726	0	0.999905277372085	0.1	0.410007235127107	0.2	0.999982111190236	0.1
AT5G63120	RH30	0.999602131988726	-0.1	0.999905277372085	0.1	0.638604891818227	0.2	0.999982111190236	0
AT5G63130		0.718740358746111	0.4	0.999905277372085	0.3	0.77423389568128	-0.2	0.999982111190236	-0.1
AT5G63135		0.999602131988726	-0.2	0.999905277372085	0	0.80340060153361	0.2	0.999982111190236	0
AT5G63140	PAP29	0.999602131988726	0	0.999905277372085	0.2	0.63652010139306	0.3	0.999982111190236	0
AT5G63145		NA	0	NA	0	NA	0	NA	0
AT5G63150		0.934306502638684	-0.2	0.999905277372085	0.1	0.334924015971119	0.3	0.999982111190236	0
AT5G63160	BT1	NA	0.1	NA	0	0.985538982074633	0	NA	0
AT5G63170		NA	0	NA	0	NA	0	NA	0
AT5G63180		0.999602131988726	-0.2	0.999905277372085	0	0.938904857447222	0.1	0.999982111190236	0
AT5G63190		0.999602131988726	0.2	0.999905277372085	-0.1	0.430239640449136	-0.5	0.999982111190236	-0.1
AT5G63195		NA	0	0.999905277372085	0	NA	0	0.999982111190236	0
AT5G63200		0.999602131988726	0.1	0.999905277372085	-0.2	0.511126877199406	-0.3	0.999982111190236	0
AT5G63220		0.990334275518506	-0.2	0.999905277372085	0	0.5506256930596	0.3	0.999982111190236	0.1
AT5G63225		NA	0	NA	0	NA	0	0.999982111190236	0
AT5G63230		NA	0	NA	0	NA	0	NA	0
AT5G63240		NA	0.1	0.999905277372085	0.1	NA	0	0.999982111190236	0
AT5G63250		NA	0	0.999905277372085	0	0.985340779821844	0	0.999982111190236	0
AT5G63260		0.999602131988726	0	0.999905277372085	0	0.728077956069207	-0.2	0.999982111190236	-0.1
AT5G63270		NA	0	0.999905277372085	0	NA	0	0.999982111190236	0
AT5G63280		0.999602131988726	0.1	0.999905277372085	0	0.883292376844743	-0.1	0.999982111190236	0
AT5G63290		0.999602131988726	0	0.999905277372085	0.2	0.721690956306133	0.3	0.999982111190236	0
AT5G63300		0.999602131988726	0.1	0.999905277372085	-0.1	0.954302559557261	-0.1	0.999982111190236	0
AT5G63310	NDPK2	0.999602131988726	-0.2	0.999905277372085	0.1	0.386374361621051	0.4	0.999982111190236	0.1
AT5G63320	GTE10	0.999602131988726	0.1	0.999905277372085	-0.1	0.823216477955997	-0.1	0.999982111190236	0
AT5G63340		NA	0	NA	0	NA	-0.1	0.999982111190236	0
AT5G63350		0.482373453070339	0.6	0.091648112161136	-1	0.0262159967326181	-0.9	0.999982111190236	0
AT5G63370	CDKG1	0.999602131988726	0.2	0.999905277372085	0	0.292378699219127	-0.3	0.999982111190236	-0.1
AT5G63375		NA	0	NA	0	NA	0	NA	0
AT5G63380	4CLL9	0.999602131988726	0.1	0.999905277372085	0	0.992844671711364	0	0.999982111190236	0
AT5G63390	OFUT37	0.999602131988726	-0.1	0.999905277372085	-0.1	0.967404425546714	-0.1	0.999982111190236	0
AT5G63400	ADK1	0.944432439530559	-0.1	0.999905277372085	0.2	0.113932354654362	0.4	0.999982111190236	0
AT5G63410		0.966858318838049	0.2	0.999905277372085	0.1	0.892547590811828	-0.1	0.999982111190236	0
AT5G63420	emb2746	0.999602131988726	-0.1	0.999905277372085	0.1	0.756679337990969	0.3	0.999982111190236	0
AT5G63440		0.999602131988726	-0.2	0.999905277372085	0.1	0.802804918179123	0.2	0.999982111190236	0
AT5G63450	CYP94B1	0.779237441840828	0.5	0.999905277372085	0.3	0.682531764534253	-0.3	0.999982111190236	-0.1
AT5G63460		0.999602131988726	0	0.999905277372085	-0.1	0.821409956873315	-0.1	0.999982111190236	0
AT5G63470	NFYC4	0.999602131988726	0.2	0.999905277372085	-0.2	0.561913895684249	-0.3	0.999982111190236	0
AT5G63480	MED30	0.999602131988726	0	0.999905277372085	-0.1	0.887942744638582	-0.1	0.999982111190236	0
AT5G63490	CBSCBSPB1	0.999602131988726	0	0.999905277372085	0.2	0.727250077695847	0.2	0.999982111190236	0
AT5G63500		0.999602131988726	0.2	0.999905277372085	-0.3	0.467922427492868	-0.3	0.999982111190236	0.1
AT5G63510	GAMMA CAL1	0.999602131988726	-0.1	0.999905277372085	0.2	0.242252802103649	0.3	0.999982111190236	0
AT5G63520		0.999602131988726	-0.1	0.999905277372085	-0.1	0.968987887397822	0	0.999982111190236	0
AT5G63530	HIPP07	0.999602131988726	-0.3	0.999905277372085	0.1	0.481577167916434	0.5	0.999982111190236	0
AT5G63540	ATRMI1	0.999602131988726	-0.2	0.999905277372085	-0.1	0.678583212719805	0.3	0.999982111190236	0.1
AT5G63550		0.261653564690565	-0.4	0.999905277372085	0	0.449519623548433	0.4	0.999982111190236	0
AT5G63560	FACT	0.961550127582983	0.3	NA	-0.2	NA	-0.3	0.999982111190236	0
AT5G63570	GSA1	0.999602131988726	-0.1	0.999905277372085	0.2	0.30202713300279	0.4	0.999982111190236	0.1
AT5G63580	FLS2	NA	0	0.999905277372085	0.1	NA	0	0.999982111190236	0
AT5G63590	FLS3	0.999602131988726	0	0.999905277372085	0.2	0.818023779415876	0.2	0.999982111190236	0
AT5G63595	FLS4	NA	0	0.999905277372085	0.2	0.943379135247706	0.1	0.999982111190236	0
AT5G63600	FLS5	0.999602131988726	0.2	0.999905277372085	0.2	NA	0.1	0.999982111190236	0.1
AT5G63610	CDKE-1	0.999602131988726	0.1	0.999905277372085	0.1	0.739614715195751	-0.2	0.999982111190236	-0.1
AT5G63620		0.999602131988726	0.2	0.999905277372085	0.1	0.845819716056886	-0.2	0.999982111190236	0
AT5G63625		0.999602131988726	0.1	0.999905277372085	0.1	0.772589994242211	-0.3	0.999982111190236	-0.1
AT5G63630	RH31	0.999602131988726	0	0.999905277372085	0	0.902503768907625	0.1	0.999982111190236	0.1
AT5G63640	TOL5	0.999602131988726	0.1	0.999905277372085	0	0.549391751743867	-0.2	0.999982111190236	0
AT5G63650	SRK2H	0.999602131988726	0.2	0.868189417838494	0.6	0.954681516377117	0.1	0.999982111190236	-0.1
AT5G63660	PDF2.5	0.999602131988726	0	0.999905277372085	0.1	0.829839551919384	0.1	0.999982111190236	0
AT5G63670	SPT42	0.999602131988726	-0.1	0.999905277372085	-0.1	0.885150101678353	0.1	0.999982111190236	0
AT5G63680		0.999602131988726	0.1	0.999905277372085	0.2	0.730782441642843	0.2	0.999982111190236	0.1
AT5G63690		0.999602131988726	0	0.999905277372085	-0.1	0.968987887397822	-0.1	0.999982111190236	0
AT5G63700		0.999602131988726	0	0.999905277372085	-0.1	0.773556898744279	-0.2	0.999982111190236	0
AT5G63710		0.999602131988726	0	0.999905277372085	-0.1	0.603990857926751	-0.3	0.999982111190236	-0.1
AT5G63715	MIR166G	NA	0	NA	0	NA	0	NA	0
AT5G63720	KPL	NA	0	NA	0	NA	0	0.999982111190236	0
AT5G63730	ARI14	NA	0	NA	0	NA	0	NA	0
AT5G63740		NA	0	NA	0	NA	0	NA	0
AT5G63750	ARI13	NA	0.1	0.999905277372085	-0.2	NA	-0.4	0.999982111190236	0
AT5G63760	ARI15	0.759226161287898	0.3	0.999905277372085	0	0.758825275571328	-0.2	0.999982111190236	0
AT5G63770	DGK2	0.999602131988726	0.1	0.999905277372085	0	0.902503768907625	-0.1	0.999982111190236	0
AT5G63780	SHA1	0.999602131988726	-0.1	0.999905277372085	-0.2	0.98141291335485	0	0.999982111190236	0
AT5G63790	ANAC102	0.0154421702367318	0.9	0.60522362629924	0.4	0.676453790232565	-0.3	0.999982111190236	0
AT5G63800	BGAL6	0.984627711548786	-0.2	0.000149109273535938	-0.8	0.324426775619665	-0.5	0.999982111190236	0
AT5G63810	BGAL10	0.999602131988726	-0.1	0.999905277372085	-0.1	0.956918800626758	-0.1	0.999982111190236	0
AT5G63820		0.999602131988726	-0.1	0.999905277372085	0.1	0.886355998435541	-0.2	0.999982111190236	-0.1
AT5G63830		0.999602131988726	0.1	0.999905277372085	0	0.913962508767525	-0.1	0.999982111190236	0
AT5G63840	RSW3	0.999602131988726	0	0.999905277372085	0.1	0.681646652683934	0.2	0.999982111190236	0
AT5G63850	AAP4	0.922500377785611	0.4	0.999905277372085	0.5	0.969017968020687	0.1	0.999982111190236	0
AT5G63860	UVR8	0.999602131988726	0	0.999905277372085	-0.1	0.946197366632485	-0.1	0.999982111190236	0
AT5G63870	PP7	0.999602131988726	0	0.999905277372085	0	0.819673877923189	0.1	0.999982111190236	0.1
AT5G63880	VPS20.1	0.999602131988726	0.1	0.999905277372085	0.1	0.994531004483484	0	0.999982111190236	0
AT5G63890	HISN8	0.999602131988726	-0.1	0.999905277372085	0.1	0.29705692824929	0.4	0.999982111190236	0.1
AT5G63900		NA	0.1	NA	0	NA	0	0.999982111190236	0
AT5G63905		0.999602131988726	0.2	0.999905277372085	0.1	0.837217569867815	-0.2	0.999982111190236	0
AT5G63910	FLCY	0.999602131988726	0.1	0.999905277372085	0	0.877875509725132	-0.1	0.999982111190236	0
AT5G63920	TOP3A	0.84350706564031	-0.3	0.999905277372085	-0.1	0.835125724063928	0.2	0.999982111190236	0
AT5G63930		0.999602131988726	0.2	0.999905277372085	0	0.425335520005288	-0.3	0.999982111190236	-0.1
AT5G63940		0.999602131988726	0	0.999905277372085	0	0.944554384250867	0	0.999982111190236	-0.1
AT5G63950	CHR24	0.905032000584545	-0.2	0.999905277372085	0	0.818023779415876	0.2	0.999982111190236	0
AT5G63960		0.970697664441799	-0.2	0.999905277372085	-0.2	0.899656958509616	0.1	0.999982111190236	0
AT5G63970	RGLG3	0.741060827121985	0.4	0.999905277372085	-0.2	0.213772501280852	-0.6	0.999982111190236	0
AT5G63980	SAL1	0.999602131988726	0	0.999905277372085	0.3	0.344668903939618	0.6	0.999982111190236	0.1
AT5G63990	SAL3	0.999602131988726	0	0.999905277372085	0.1	0.633231730336305	0.3	0.999982111190236	0.1
AT5G64000	SAL2	NA	0	NA	0	NA	0	0.999982111190236	0
AT5G64010		0.999602131988726	0	0.999905277372085	0.1	0.907319481527529	0.1	0.999982111190236	0
AT5G64020	TBL14	0.999602131988726	0	0.999905277372085	0.1	0.973206342330523	0	0.999982111190236	0
AT5G64030		0.999602131988726	-0.1	0.999905277372085	0	0.845953535378456	0.1	0.999982111190236	0
AT5G64040	PSAN	0.999602131988726	-0.1	0.999905277372085	-0.3	0.957744541769268	-0.1	0.999982111190236	0
AT5G64050	OVA3	0.999602131988726	-0.2	0.999905277372085	0.1	0.339619981137503	0.4	0.999982111190236	0.1
AT5G64060	anac103	0.999602131988726	-0.1	0.999905277372085	-0.1	0.983016406304402	0	0.999982111190236	0
AT5G64070	PI4KB1	0.999602131988726	0.1	0.999905277372085	0	0.556612474662492	-0.2	0.999982111190236	0
AT5G64080		0.393421170963735	-0.4	0.999905277372085	0	0.813058119652587	0.2	0.999982111190236	0
AT5G64090		0.999602131988726	0	0.999905277372085	0	0.973670328068452	0	0.999982111190236	0
AT5G64100	PER69	0.999602131988726	0.3	0.347232547957594	0.8	0.767057827685447	0.3	0.999982111190236	0
AT5G64110	PER70	0.999602131988726	0	0.999905277372085	-0.2	0.852081083070133	-0.2	0.999982111190236	0
AT5G64120	PER71	0.620206075152219	0.5	0.00545850120618929	1.3	0.280079302212271	0.6	0.999982111190236	-0.1
AT5G64130		0.915286856350137	0.2	0.999905277372085	0.2	0.958375123128957	0.1	0.999982111190236	0
AT5G64140	RPS28C	0.999602131988726	-0.2	0.999905277372085	0.1	0.516029570108828	0.4	0.999982111190236	0
AT5G64150		0.999602131988726	-0.1	0.999905277372085	0	0.801444248425448	0.2	0.999982111190236	0
AT5G64160		0.999602131988726	-0.1	0.999905277372085	0.1	0.922900035159704	0.1	0.999982111190236	-0.1
AT5G64170	LNK1	NA	0	NA	0	NA	-0.1	NA	0
AT5G64180		0.999602131988726	0.1	0.999905277372085	-0.1	0.701298315059528	-0.3	0.999982111190236	-0.1
AT5G64190		NA	0.4	0.999905277372085	0.2	NA	-0.4	0.999982111190236	-0.1
AT5G64200	SC35	0.999602131988726	-0.1	0.999905277372085	0	0.900932171603706	0.1	0.999982111190236	0
AT5G64210	AOX2	NA	0.2	0.999905277372085	-0.5	0.413871643891773	-0.4	0.999982111190236	0
AT5G64220	CAMTA2	0.999602131988726	0.1	0.999905277372085	0	0.834460452358725	-0.1	0.999982111190236	0
AT5G64230		0.91359974436282	0.3	0.999905277372085	-0.2	0.248255574826466	-0.5	0.999982111190236	0
AT5G64240	AMC3	0.999602131988726	0.1	0.999905277372085	-0.2	0.0236452620887132	-0.6	0.999982111190236	-0.1
AT5G64250		0.655303828652701	0.3	0.999905277372085	-0.1	0.374577300407472	-0.2	0.999982111190236	0.1
AT5G64260	EXL2	0.44347522124706	0.5	0.999905277372085	0.2	0.779650782993458	-0.2	0.999982111190236	0
AT5G64270		0.999602131988726	0.1	0.999905277372085	0.1	0.985419425102938	0	0.999982111190236	0
AT5G64280	DIT2-2	0.999602131988726	0.1	0.999905277372085	-0.2	0.730137904364243	-0.3	0.999982111190236	0.1
AT5G64290	DIT2-1	0.999602131988726	0.1	0.999905277372085	0.1	0.793178566504512	0.2	0.999982111190236	0.1
AT5G64300	RIBA1	0.999602131988726	0.1	0.999905277372085	0.1	0.887942744638582	0.1	0.999982111190236	0.1
AT5G64310	AGP1	0.843104430398625	-0.3	0.999905277372085	-0.1	0.888519776359652	0.1	0.999982111190236	-0.1
AT5G64320		0.972801152720907	-0.2	0.999905277372085	-0.1	0.347191368039481	0.3	0.999982111190236	0.2
AT5G64330	RPT3	0.999602131988726	0	0.999905277372085	0.2	0.83722257923364	0.1	0.999982111190236	-0.1
AT5G64340	SAC51	0.999602131988726	0.1	0.999905277372085	-0.1	0.759300483380171	-0.2	0.999982111190236	0
AT5G64350	FKBP12	0.999602131988726	-0.1	0.999905277372085	0	0.811173617531924	0.1	0.999982111190236	0
AT5G64360		0.999602131988726	0	0.999905277372085	-0.2	0.610847390089464	-0.3	0.999982111190236	0
AT5G64370	PYD3	0.698413541527654	0.2	0.999905277372085	0.2	0.948208947083651	0	0.999982111190236	0
AT5G64380		0.999602131988726	0.1	0.999905277372085	-0.2	0.435987297452523	-0.3	0.999982111190236	0.1
AT5G64390	HEN4	0.999602131988726	0	0.999905277372085	-0.1	0.648805869066264	-0.2	0.999982111190236	-0.1
AT5G64395		NA	0	NA	0	NA	0	NA	0
AT5G64400		0.999602131988726	0.1	0.999905277372085	0.2	0.937639307637517	0.1	0.999982111190236	0
AT5G64401		NA	0	NA	0	NA	0	NA	0
AT5G64410	OPT4	0.355661805288676	0.6	0.802601686502859	0.5	0.804037493495985	-0.2	0.999982111190236	-0.1
AT5G64420		0.749615358486071	-0.2	0.999905277372085	-0.1	0.912093984411312	0.1	0.999982111190236	0
AT5G64430		0.880957105160717	0.3	0.999905277372085	-0.1	0.294620253350363	-0.5	0.999982111190236	0
AT5G64440	FAAH	0.707488198236517	0.3	0.963524758370759	0.3	0.902503768907625	0.1	0.999982111190236	0.1
AT5G64450		NA	0.1	0.999905277372085	-0.3	0.763697327373664	-0.2	0.999982111190236	0
AT5G64460		0.999602131988726	0.1	0.999905277372085	-0.2	0.913293837365763	-0.1	0.999982111190236	0.1
AT5G64470	TBL12	0.999602131988726	-0.1	0.999905277372085	-0.2	0.948590259918699	-0.1	0.999982111190236	0
AT5G64480		0.999602131988726	0	0.999905277372085	0.1	0.794228091981931	0.2	0.999982111190236	0.1
AT5G64490	APUM26	0.999602131988726	0.2	0.999905277372085	0	0.729454168507627	-0.3	0.999982111190236	0
AT5G64500		0.999602131988726	0.1	0.999905277372085	-0.1	0.5819721676109	-0.2	0.999982111190236	0
AT5G64505		NA	0	NA	0	NA	0	NA	0
AT5G64510	TIN1	0.999602131988726	0.2	0.763621171434073	0.6	0.266478566749979	0.6	0.999982111190236	0.1
AT5G64520	XRCC2	0.999602131988726	-0.1	0.999905277372085	-0.2	0.99990669453484	0	0.999982111190236	0
AT5G64530	NAC104	0.999602131988726	0	0.999905277372085	0.4	0.805392403386531	0.2	0.999982111190236	0
AT5G64540		NA	0	0.999905277372085	-0.1	NA	0	0.999982111190236	0
AT5G64550		0.999602131988726	-0.1	0.999905277372085	0.2	0.365653303541754	0.4	0.999982111190236	0.1
AT5G64560	MRS2-2	0.999602131988726	-0.1	0.999905277372085	-0.1	0.994625190476839	0	0.999982111190236	0
AT5G64570	BXL4	0.999602131988726	-0.1	0.741432069988946	0.5	0.128435759840387	0.5	0.999982111190236	-0.1
AT5G64572		NA	0	NA	0	NA	0	NA	0
AT5G64580	FTSHI4	0.957203298732353	-0.3	0.999905277372085	0	0.246719139783881	0.5	0.999982111190236	0.1
AT5G64590		NA	-0.1	NA	0	NA	0	0.999982111190236	0
AT5G64600	OFUT38	0.999602131988726	0	0.999905277372085	0	0.973206342330523	0	0.999982111190236	0
AT5G64610	HAM1	0.999602131988726	-0.1	0.999905277372085	-0.1	0.98559920973511	0	0.999982111190236	0
AT5G64620	C/VIF2	0.999602131988726	0	0.999905277372085	0.2	0.572540322211116	0.4	0.999982111190236	0.1
AT5G64630	FAS2	0.829063637349228	-0.3	0.999905277372085	-0.2	0.61903382148901	0.3	0.999982111190236	0.1
AT5G64640	PME64	0.999602131988726	-0.1	0.999905277372085	0.2	0.609755939498356	0.4	0.999982111190236	0
